Data Through Date,Eligibility,Project Name,Solicitation Name,Inflation Adjustment,Fixed REC Price,Index (O)REC Strike Price,Incremental Economic Benefits Claimed,Project Met Economic Benefits Threshold,Renewable Technology,Generation Type,Type of Existing,Counterparty,Developer Name,Energy Storage Power Capacity  (MWac),Energy Storage Energy Capacity (MWh),NYISO Zone,PTID,Interconnection Queue Number,Permit Process,Regulatory Permitting,Article VII,ZIP Code,County/Province,State/Province,REDC,Project Status,Year of Commercial Operation,Year of Delivery Start Date,Contract Duration,New Renewable Capacity (MW),Bid Capacity (MW),Bid Quantity (MWh),Max Annual Contract Quantity (MWh),P10 Annual OREC Exceedance,P50 Generation calculated by NYSERDA (MWh/yr),Transmission Capacity (HVDC),Georeference,Normalized Capacity,Project Score,Household_Income,Log Capacity,Environmental Score,Social Score
2024-12-11,Tier 1,ELP Stuyvesant Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,ELP Stuyvesant Solar LLC,VC Renewables Holdings LLC,96.13333333333334,75.42857142857143,Capital,,1171.0,SEQR,,,12173,Columbia,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,35898.0,43077.0,4983863.444444444,3769500.0,1275.0,POINT (-73.78433 42.3879),0.4199963091507308,1.423789173789174,178313.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,ELP Ticonderoga Solar,RESRFP19-1,,18.778347826086957,72.19,Yes,,Solar,New,,ELP Ticonderoga Solar LLC,VC Renewables Holdings LLC,96.13333333333334,75.42857142857143,Capital,,734.0,SEQR,,,12883,Essex,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,36798.0,44157.0,4983863.444444444,3769500.0,1275.0,POINT (-73.42423 43.84879),0.4199963091507308,1.423789173789174,197915.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Manchester Solar,RESRFP18-1,,18.778347826086957,67.41,Yes,,Solar,New,,SunEast Manchester Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Central,,913.0,SEQR,,,14432,Ontario,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.99,19.99,40223.0,48267.0,4983863.444444444,3769500.0,1275.0,POINT (-77.13883 42.9615),0.4199963091507308,1.423789173789174,186605.0,3.0440461338325413,41.99963091507308,5
2024-12-11,Tier 1,Roosevelt Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,Emeren US LLC,Emeren Group Ltd.,2.0,8.0,North,,1212.0,SEQR,,,13662,St Lawrence,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.9,19.9,39397.0,47276.0,4983863.444444444,3769500.0,1275.0,POINT (-74.89298 44.93182),0.41940344245189815,1.4173789173789173,47047.0,3.039749158970765,41.94034424518981,60
2024-12-11,Tier 1,Greene County Energy Properties,RESRFP17-1,,18.778347826086957,91.09,Yes,,Solar,New,,"Greene County Energy Properties, LLC",Green County Energy Partners,96.13333333333334,75.42857142857143,Hudson Valley,,577.0,SEQR,,,12042,Greene,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,19.9,19.9,26149.0,31378.0,4983863.444444444,3769500.0,1275.0,POINT (-73.8587 42.37065),0.41940344245189815,1.4173789173789173,39113.0,3.039749158970765,41.94034424518981,75
2024-12-11,Tier 1,SunEast Scipio Solar,RESRFP21-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,SunEast Scipio Solar LLC,SunEast Development LLC,96.13333333333334,75.42857142857143,Central,,590.0,SEQR,,,13147,Cayuga,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,18.0,18.0,32167.0,38600.0,4983863.444444444,3769500.0,1275.0,POINT (-76.55886 42.78334),0.40625320688306,1.2820512820512822,59132.0,2.9444389791664403,40.625320688306,45
2024-12-11,Tier 1,Scipio Solar,RESRFP23-1,Yes,18.778347826086957,99.0,Yes,,Solar,New,,Scipio Solar NY LLC,Cordelio Power,96.13333333333334,75.42857142857143,Central,,590.0,SEQR,,,13147,Cayuga,NY,Central New York,Under Development,2012.0689655172414,2026.0,20.0,18.0,18.0,34043.0,40851.0,4983863.444444444,3769500.0,1275.0,POINT (-76.55886 42.78334),0.40625320688306,1.2820512820512822,146533.0,2.9444389791664403,40.625320688306,5
2024-12-11,Tier 1,Great Gully Solar Farm (formerly Delight Farm),RESRFP20-1,,18.778347826086957,76.38644628099173,Yes,,Solar,New,,"Great Gully Solar Farm, LLC",AES Distributed Energy,96.13333333333334,75.42857142857143,Central,,1060.0,SEQR,,,13160,Cayuga,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,20.0,16.8,16.8,31052.0,37262.0,4983863.444444444,3769500.0,1275.0,POINT (-76.69542 42.83245),0.39725177353181923,1.1965811965811968,106071.0,2.8791984572980396,39.72517735318192,5
2024-12-11,Non-Tier 1,Marsh Hill,2554,,36.95,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,323713,887.891719745223,,,,14855,Steuben,NY,Southern Tier,Operational,2014.0,2014.0,10.0,16.2,15.39,52526.0,52526.0,4983863.444444444,3769500.0,1275.0,POINT (-77.50328 42.12147),0.39252080571068043,1.153846153846154,157075.0,2.8449093838194073,39.25208057106804,5
2024-12-11,Tier 1,Tayandenega Solar,RESRFP23-1,,18.778347826086957,93.67,Yes,,Solar,New,,"Tayandenega Solar, LLC",Greenbacker Renewable Energy Company,96.13333333333334,75.42857142857143,Capital,,565.0,SEQR,,,13452,Montgomery,NY,Mohawk Valley,Under Development,2012.0689655172414,2026.0,20.0,15.0,15.0,28238.0,33885.0,4983863.444444444,3769500.0,1275.0,POINT (-74.67843 42.99876),0.382542503936213,1.0683760683760684,125933.0,2.772588722239781,38.2542503936213,5
2024-12-11,Non-Tier 1,Steel Winds II,1851,,20.0,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,West,323693,887.891719745223,,,,14218,Erie,NY,Western New York,Completed,2012.0,2012.0,10.0,15.0,14.0,37430.0,37430.0,4983863.444444444,3769500.0,1275.0,POINT (-78.82654 42.82014),0.382542503936213,1.0683760683760684,176373.0,2.772588722239781,38.2542503936213,5
2024-12-11,Non-Tier 1,High Falls,1168,,20.0,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,,,887.891719745223,,,,J0X2L,,QC,,Completed,2009.0,2009.0,10.0,14.7,14.0,26410.0,26410.0,4983863.444444444,3769500.0,1275.0,,0.37993094880794764,1.0470085470085468,185990.0,2.7536607123542622,37.993094880794764,5
2024-12-11,Non-Tier 1,Seneca,2226,,26.0,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,13165,Seneca,NY,Finger Lakes,Completed,2011.0,2011.0,10.0,12.8,5.85,46664.0,46664.0,4983863.444444444,3769500.0,1275.0,POINT (-76.8627 42.89895),0.3621335134183659,0.9116809116809118,55875.0,2.624668592163159,36.21335134183659,45
2024-12-11,Non-Tier 1,Black Oak,2554,,39.95,76.38644628099173,,,Land Based Wind,New,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14867,Tompkins,NY,Southern Tier,Cancelled,2012.0689655172414,2017.8164556962026,10.0,12.6,11.97,40894.0,40894.0,4983863.444444444,3769500.0,1275.0,POINT (-76.59918 42.35949),0.3601192726331265,0.8974358974358974,22355.0,2.6100697927420065,36.01192726331265,90
2024-12-11,Non-Tier 1,Cody Road,2554,,33.0,76.38644628099173,,,Land Based Wind,New,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,13035,Madison,NY,Central New York,Cancelled,2012.0689655172414,2017.8164556962026,10.0,10.0,9.5,27463.0,27463.0,4983863.444444444,3769500.0,1275.0,POINT (-75.84845 42.9296),0.3308449083974045,0.7122507122507122,40059.0,2.3978952727983707,33.08449083974045,60
2024-12-11,Tier 1,Greene County 2,3257,,18.778347826086957,88.04,Yes,,Solar,New,,Hecate Energy Greene 2 LLC,Greenbacker Renewable Energy Company,96.13333333333334,75.42857142857143,Hudson Valley,,570.0,Article 10,http://documents.dps.ny.gov/public/MatterManagement/CaseMaster.aspx?MatterCaseNo=17-F-0619,,12051,Greene,NY,Capital Region,Under Development,2012.0689655172414,2025.0,20.0,10.0,10.0,18042.0,21650.0,4983863.444444444,3769500.0,1275.0,POINT (-73.80015 42.34806),0.3308449083974045,0.7122507122507122,105066.0,2.3978952727983707,33.08449083974045,5
2024-12-11,Tier 1,NYC Biogas,3084,,18.778347826086957,76.38644628099173,,,Biogas - ADG,,,,,96.13333333333334,75.42857142857143,New York City,,887.891719745223,,,,10307,Richmond,NY,New York City,Cancelled,2012.0689655172414,2017.8164556962026,20.0,9.6,9.12,75686.0,75686.0,4983863.444444444,3769500.0,1275.0,POINT (-74.24093 40.51133),0.32573421141450126,0.6837606837606838,163628.0,2.3608540011180215,32.573421141450126,5
2024-12-11,Non-Tier 1,Chautauqua LFGE,2226,,25.0,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,West,323629,887.891719745223,,,,14701,Chautauqua,NY,Western New York,Completed,2011.0,2011.0,10.0,8.0,2.11,11209.0,11209.0,4983863.444444444,3769500.0,1275.0,POINT (-79.2378 42.09605),0.30315776183543647,0.5698005698005698,136869.0,2.1972245773362196,30.315776183543647,5
2024-12-11,Tier 1,Glen Park,3257,,15.0,76.38644628099173,,,Hydroelectric,Existing,Upgrade,"Black River Hydroelectric, LLC",Cube Hydro,96.13333333333334,75.42857142857143,Mohawk Valley,23778,887.891719745223,SEQR,,,13601,Jefferson,NY,North Country,Operational,1986.0,2016.0,20.0,7.18,6.82,32166.0,32166.0,4983863.444444444,3769500.0,1275.0,POINT (-75.91428 43.97586),0.289976862183054,0.5113960113960114,117830.0,2.1016921506146558,28.9976862183054,5
2024-12-11,Non-Tier 1,Community Refuse LFG,2389,,14.98,76.38644628099173,,,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,,,887.891719745223,,,,17257,,PA,,Completed,2012.0,2012.0,10.0,6.4,6.08,47402.0,47402.0,4983863.444444444,3769500.0,1275.0,POINT (-77.51692 40.05194),0.27615028681214454,0.4558404558404559,144272.0,2.0014800002101243,27.615028681214454,5
2024-12-11,Non-Tier 1,Clinton Co.,2389,,24.99,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,North,,887.891719745223,,,,12962,Clinton,NY,North Country,Completed,2012.0,2012.0,10.0,6.4,1.28,6275.0,6275.0,4983863.444444444,3769500.0,1275.0,POINT (-73.56636 44.69294),0.27615028681214454,0.4558404558404559,68487.0,2.0014800002101243,27.615028681214454,30
2024-12-11,Non-Tier 1,Modern,2226,,26.0,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,West,,887.891719745223,,,,14174,Niagara,NY,Western New York,Completed,2011.0,2011.0,10.0,6.4,89.85276119402985,20306.0,20306.0,4983863.444444444,3769500.0,1275.0,POINT (-79.04796 43.2504),0.27615028681214454,0.4558404558404559,120955.0,2.0014800002101243,27.615028681214454,5
2024-12-11,Non-Tier 1,Ontario,2226,,26.0,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14561,Ontario,NY,Finger Lakes,Completed,2011.0,2011.0,10.0,6.4,3.0,17232.0,17232.0,4983863.444444444,3769500.0,1275.0,POINT (-77.09743 42.82485),0.27615028681214454,0.4558404558404559,34557.0,2.0014800002101243,27.615028681214454,75
2024-12-11,Non-Tier 1,Stuyvesant Falls,1851,,19.5,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,,887.891719745223,,,,12173,Columbia,NY,Capital Region,Completed,2012.0,2013.0,10.0,6.0,5.7,11677.0,11677.0,4983863.444444444,3769500.0,1275.0,POINT (-73.78433 42.3879),0.26848314533039197,0.4273504273504274,154403.0,1.9459101490553132,26.848314533039197,5
2024-12-11,Tier 1,Steel Winds Wind Farm,RESRFP19-1,,18.5,76.38644628099173,Yes,,Land Based Wind,Existing,Upgrade,"Niagara Wind Power, LLC",Brookfield Renewable,96.13333333333334,75.42857142857143,West,323596,234.0,SEQR,,,14218,Erie,NY,Western New York,Operational,2021.0,2022.0,20.0,5.84,4.78,14362.0,17234.0,4983863.444444444,3769500.0,1275.0,POINT (-78.82654 42.82014),0.2652928750294703,0.41595441595441596,58719.0,1.922787731634459,26.529287502947028,45
2024-12-11,Tier 1,Lyons Falls Mill Hydro,3084,,22.5,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13368,Lewis,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,5.51,5.23,27409.0,27409.0,4983863.444444444,3769500.0,1275.0,POINT (-75.36537 43.61971),0.2584703459827133,0.3924501424501425,162658.0,1.873339456220478,25.84703459827133,5
2024-12-11,Non-Tier 1,School Street,1681,,9.49,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,24059,887.891719745223,,,,12047,Albany,NY,Capital Region,Completed,2010.0,2011.0,10.0,5.2,4.9,21885.0,21885.0,4983863.444444444,3769500.0,1275.0,POINT (-73.70009 42.77465),0.2517386185472227,0.3703703703703704,195745.0,1.8245492920510458,25.17386185472227,5
2024-12-11,Tier 1,Dolgeville Hydro,RESRFP22-1,,18.778347826086957,76.38644628099173,Yes,,Hydroelectric,Existing,Return to Service,EONY Generation Limited,EONY Generation Limited,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13329,Herkimer,NY,Mohawk Valley,Cancelled,2012.0689655172414,2017.8164556962026,20.0,5.0,5.0,17170.0,20604.0,4983863.444444444,3769500.0,1275.0,POINT (-74.77379 43.09996),0.24721450690177144,0.3561253561253561,76483.0,1.791759469228055,24.721450690177143,20
2024-12-11,Tier 1,Hannacroix Solar Facility,RESRFP18-1,,22.0,76.38644628099173,Yes,,Solar,New,,Hannacroix Solar Facility LLC,Teichos Energy,96.13333333333334,75.42857142857143,Hudson Valley,,8360.0,SEQR,,,12087,Greene,NY,Capital Region,Cancelled,2012.0689655172414,2017.8164556962026,20.0,4.99,4.99,10342.0,12410.0,4983863.444444444,3769500.0,1275.0,POINT (-73.8846 42.4361),0.2469843599871242,0.35541310541310545,183489.0,1.790091412127358,24.69843599871242,5
2024-12-11,Non-Tier 1,DANC,2226,,26.0,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13682,Jefferson,NY,North Country,Completed,2011.0,2011.0,10.0,4.8,4.0,19178.0,19178.0,4983863.444444444,3769500.0,1275.0,POINT (-75.94078 43.85022),0.24253700664314617,0.3418803418803419,150073.0,1.7578579175523736,24.253700664314618,5
2024-12-11,Non-Tier 1,Hyland LFGE,2226,,20.49,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,Genesee,,887.891719745223,,,,14709,Allegany,NY,Western New York,Completed,2011.0,2011.0,10.0,4.8,2.2,15396.0,15396.0,4983863.444444444,3769500.0,1275.0,POINT (-78.02061 42.30738),0.24253700664314617,0.3418803418803419,85076.0,1.7578579175523736,24.253700664314618,10
2024-12-11,Non-Tier 1,Sherman Island,1168,,13.99,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,,887.891719745223,,,,12804,Warren,NY,Capital Region,Completed,2009.0,2009.0,10.0,4.7,4.5,19292.0,19292.0,4983863.444444444,3769500.0,1275.0,POINT (-73.67843 43.33318),0.24013741497221192,0.33475783475783477,82556.0,1.7404661748405044,24.01374149722119,10
2024-12-11,Non-Tier 1,Mechanicville,1851,,17.5,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,,887.891719745223,,,,12118,Saratoga,NY,Capital Region,Completed,2011.0,2011.0,10.0,4.5,4.28,19000.0,19000.0,4983863.444444444,3769500.0,1275.0,POINT (-73.68503 42.90454),0.23520928241335123,0.32051282051282054,78736.0,1.7047480922384253,23.520928241335124,20
2024-12-11,Tier 1,Steel Winds Wind Farm 2,RESRFP19-1,,18.5,76.38644628099173,Yes,,Land Based Wind,Existing,Upgrade,"Erie Wind, LLC",Brookfield Renewable,96.13333333333334,75.42857142857143,West,323693,234.0,SEQR,,,14218,Erie,NY,Western New York,Operational,2021.0,2021.0,20.0,4.4,2.57,7707.0,9248.0,4983863.444444444,3769500.0,1275.0,POINT (-78.82654 42.82014),0.23267759590864154,0.3133903133903134,140721.0,1.6863989535702286,23.267759590864152,5
2024-12-11,Non-Tier 1,Howard (Expansion),2389,,28.5,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,323690,887.891719745223,,,,14823,Steuben,NY,Southern Tier,Completed,2013.0,2013.0,10.0,4.1,3.9,9849.0,9849.0,4983863.444444444,3769500.0,1275.0,POINT (-77.60504 42.27),0.22479127559868495,0.292022792022792,44217.0,1.62924053973028,22.479127559868495,60
2024-12-11,Non-Tier 1,AES Greenidge,1168,,19.25,76.38644628099173,Yes,,Biomass,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14527,Yates,NY,Finger Lakes,Cancelled,2009.0,2017.8164556962026,3.0,4.0,89.85276119402985,28500.0,28500.0,4983863.444444444,3769500.0,1275.0,POINT (-77.0553 42.66363),0.22205904684451305,0.2849002849002849,78024.0,1.6094379124341003,22.205904684451305,20
2024-12-11,Non-Tier 1,Henkel US Operations Corp - Geneva Facility,2554,,24.0,76.38644628099173,Yes,Yes,Land Based Wind,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,14456,Ontario,NY,Finger Lakes,Completed,2013.0,2013.0,10.0,3.3,3.14,3847.0,3847.0,4983863.444444444,3769500.0,1275.0,POINT (-76.98218 42.86642),0.20124955374257392,0.23504273504273504,167253.0,1.4586150226995167,20.124955374257393,5
2024-12-11,Tier 1,Lyons Falls Mill Redevelopment,RESRFP17-1,,17.9,76.38644628099173,,,Hydroelectric,Existing,Upgrade,"Northbrook Lyons Falls, LLC",Kruger Energy,96.13333333333334,75.42857142857143,Mohawk Valley,,887.891719745223,,,,13368,Lewis,NY,North Country,Cancelled,2012.0689655172414,2017.8164556962026,20.0,3.28,3.28,20062.0,24074.0,4983863.444444444,3769500.0,1275.0,POINT (-75.36537 43.61971),0.20060632160627648,0.23361823361823364,66650.0,1.4539530095937054,20.060632160627648,30
2024-12-11,Non-Tier 1,Albany 2,2226,,14.95,76.38644628099173,Yes,Yes,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,Capital,323615,887.891719745223,,,,12205,Albany,NY,Capital Region,Completed,2012.0,2012.0,10.0,3.2,3.0,22340.0,22340.0,4983863.444444444,3769500.0,1275.0,POINT (-73.79864 42.69493),0.19800297940359712,0.22792022792022795,109463.0,1.4350845252893227,19.800297940359712,5
2024-12-11,Non-Tier 1,Stewarts Bridge Hydro (Upgrade),1681,,9.24,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,24058,887.891719745223,,,,12822,Saratoga,NY,Capital Region,Completed,2010.0,2011.0,10.0,2.9,2.76,11609.0,11609.0,4983863.444444444,3769500.0,1275.0,POINT (-73.83128 43.24434),0.18777807694982876,0.20655270655270658,80587.0,1.3609765531356006,18.777807694982876,10
2024-12-11,Non-Tier 1,Stewarts Bridge,2226,,19.75,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,24058,887.891719745223,,,,12822,Saratoga,NY,Capital Region,Completed,2013.0,2013.0,10.0,2.6,2.49,10491.0,10491.0,4983863.444444444,3769500.0,1275.0,POINT (-73.83128 43.24434),0.17673434097497662,0.1851851851851852,159576.0,1.2809338454620645,17.673434097497662,5
2024-12-11,Tier 1,Swinging Bridge,3257,,25.0,76.38644628099173,Yes,,Hydroelectric,Existing,Upgrade,"Eagle Creek Hydro Power, LLC",Eagle Creek Hydro Power,96.13333333333334,75.42857142857143,Hudson Valley,23641,696.0,SEQR,,,12737,Sullivan,NY,Mid-Hudson,Operational,2020.0,2020.0,20.0,2.18,2.07,4794.0,4794.0,4983863.444444444,3769500.0,1275.0,POINT (-74.80665 41.49108),0.15961841950365319,0.15527065527065528,40081.0,1.1568811967920856,15.961841950365319,60
2024-12-11,Non-Tier 1,Higley Falls,1037,,9.95,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,24057,887.891719745223,,,,13625,St Lawrence,NY,North Country,Completed,2007.0,2008.0,10.0,1.9,1.9,10589.0,11648.0,4983863.444444444,3769500.0,1275.0,POINT (-74.94156 44.55449),0.14690138065909294,0.13532763532763534,145007.0,1.0647107369924282,14.690138065909295,5
2024-12-11,Tier 1,Chasm Falls,RESRFP20-1,,18.778347826086957,56.17,Yes,,Hydroelectric,Existing,Return to Service,Ampersand Chasm Falls Hydro LLC,Ampersand Hydro,96.13333333333334,75.42857142857143,North,5016,887.891719745223,SEQR,,,12920,Franklin,NY,North Country,Operational,2022.0,2022.0,20.0,1.6,1.6,5999.0,7199.0,4983863.444444444,3769500.0,1275.0,POINT (-74.08016 44.92649),0.13183482201616384,0.11396011396011398,133339.0,0.9555114450274365,13.183482201616384,5
2024-12-11,Tier 1,Regen DG Project,3257,,6.4,76.38644628099173,Yes,,Fuel Cell,New,,Bloom Energy Corp,Bloom Energy Corp,96.13333333333334,75.42857142857143,Dunwoodie,,887.891719745223,SEQR,,,10591,Westchester,NY,Mid-Hudson,Operational,2018.0,2018.0,20.0,1.58,1.0,6442.0,6442.0,4983863.444444444,3769500.0,1275.0,POINT (-73.85865 41.08007),0.13076938781577907,0.11253561253561255,44720.0,0.9477893989335261,13.076938781577907,60
2024-12-11,Tier 1,Java Solar Energy Center,RESRFP17-1,,19.5,76.38644628099173,,,Solar,New,,Java Energy LLC,Invenergy,96.13333333333334,75.42857142857143,West,,12380.0,SEQR,,,14009,Wyoming,NY,Finger Lakes,Cancelled,2012.0689655172414,2017.8164556962026,20.0,1.53,1.53,2039.0,2446.0,4983863.444444444,3769500.0,1275.0,POINT (-78.42825 42.53383),0.1280692420854326,0.10897435897435899,190239.0,0.9282193027394289,12.806924208543261,5
2024-12-11,Non-Tier 1,Norfolk,1037,,9.96,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,24057,887.891719745223,,,,13667,St Lawrence,NY,North Country,Completed,2007.0,2008.0,10.0,1.5,1.5,6822.0,7504.0,4983863.444444444,3769500.0,1275.0,POINT (-74.98356 44.80086),0.12642342086045982,0.10683760683760685,84708.0,0.9162907318741551,12.642342086045982,10
2024-12-11,Tier 1,Buffalo BioEnergy,2554,,30.0,76.38644628099173,Yes,,Biogas - ADG,New,,Sustainable BioPower LLC,Quasar Energy Group,96.13333333333334,75.42857142857143,West,,887.891719745223,,,,14224,Erie,NY,Western New York,Operational,2017.0,2017.0,10.0,1.24,1.24,4750.0,4750.0,4983863.444444444,3769500.0,1275.0,POINT (-78.75383 42.83505),0.11127192959352555,0.08831908831908833,68001.0,0.8064758658669485,11.127192959352556,30
2024-12-11,Non-Tier 1,ATT Clean Energy Project - 400 Hamilton B,2554,,29.95,76.38644628099173,,,Fuel Cell,,,,,96.13333333333334,75.42857142857143,Dunwoodie,,887.891719745223,,,,10601,Westchester,NY,Mid-Hudson,Cancelled,2012.0689655172414,2017.8164556962026,10.0,1.0,1.05,8432.0,8432.0,4983863.444444444,3769500.0,1275.0,POINT (-73.76344 41.03379),0.09563562598405324,0.07122507122507123,46030.0,0.6931471805599453,9.563562598405325,60
2024-12-11,Non-Tier 1,Wave Hydro,2226,,22.0,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Central,,887.891719745223,,,,13027,Onondaga,NY,Central New York,Cancelled,2010.0,2017.8164556962026,10.0,0.95,0.33,900.0,900.0,4983863.444444444,3769500.0,1275.0,POINT (-76.33276 43.15867),0.09214245096577554,0.06766381766381767,142998.0,0.6678293725756554,9.214245096577555,5
2024-12-11,Non-Tier 1,East Norfolk,1037,,9.97,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Mohawk Valley,24057,887.891719745223,,,,13667,St Lawrence,NY,North Country,Completed,2007.0,2008.0,10.0,0.9,0.9,5643.0,6207.299805,4983863.444444444,3769500.0,1275.0,POINT (-74.98356 44.80086),0.08855853405449374,0.0641025641025641,95244.0,0.6418538861723948,8.855853405449373,10
2024-12-11,Non-Tier 1,Albany 1,1851,,13.85,76.38644628099173,,,Biogas - LFG,,,,,96.13333333333334,75.42857142857143,Capital,323615,887.891719745223,,,,12205,Albany,NY,Capital Region,Completed,2010.0,2011.0,10.0,0.9,0.86,5625.0,5625.0,4983863.444444444,3769500.0,1275.0,POINT (-73.79864 42.69493),0.08855853405449374,0.0641025641025641,119181.0,0.6418538861723948,8.855853405449373,5
2024-12-11,Tier 1,Fulton Unit 1,3257,,15.08,76.38644628099173,,,Hydroelectric,Existing,Upgrade,Erie Boulevard Hydropower LP,Brookfield Renewable,96.13333333333334,75.42857142857143,Central,24041,583.0,SEQR,,,13069,Oswego,NY,Central New York,Operational,2018.0,2018.0,20.0,0.87,0.87,6968.0,6968.0,4983863.444444444,3769500.0,1275.0,POINT (-76.41527 43.32201),0.0863626302498049,0.06196581196581197,111638.0,0.6259384308664953,8.63626302498049,5
2024-12-11,Non-Tier 1,Niagara BioEnergy,2554,,30.0,76.38644628099173,Yes,,Biogas - ADG,New,,,,96.13333333333334,75.42857142857143,West,,887.891719745223,,,,14304,Niagara,NY,Western New York,Operational,2013.0,2019.0,10.0,0.85,0.81,4750.0,4750.0,4983863.444444444,3769500.0,1275.0,POINT (-78.96109 43.09076),0.08487903484403805,0.06054131054131054,187794.0,0.6151856390902335,8.487903484403805,5
2024-12-11,Non-Tier 1,"401 Fieldcrest Dr. Elmsford, NY 10523",2554,,32.22,76.38644628099173,Yes,Yes,Fuel Cell,,,,,96.13333333333334,75.42857142857143,Dunwoodie,,887.891719745223,,,,10523,Westchester,NY,Mid-Hudson,Operational,2014.0,2015.0,10.0,0.8,0.76,6325.0,6325.0,4983863.444444444,3769500.0,1275.0,POINT (-73.81937 41.05419),0.08109871499092336,0.05698005698005699,146515.0,0.5877866649021191,8.109871499092336,5
2024-12-11,Non-Tier 1,Rio,2554,,25.0,76.38644628099173,Yes,Yes,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Hudson Valley,,887.891719745223,,,,12737,Sullivan,NY,Mid-Hudson,Completed,2013.0,2014.0,10.0,0.8,0.76,4199.0,4199.0,4983863.444444444,3769500.0,1275.0,POINT (-74.80665 41.49108),0.08109871499092336,0.05698005698005699,59862.0,0.5877866649021191,8.109871499092336,45
2024-12-11,Non-Tier 1,Spier Falls,916,,2.74,76.38644628099173,,,Hydroelectric,,,,,96.13333333333334,75.42857142857143,Capital,24058,887.891719745223,,,,12822,Saratoga,NY,Capital Region,Completed,2005.0,2006.0,10.0,0.8,89.85276119402985,3115.0,3582.0,4983863.444444444,3769500.0,1275.0,POINT (-73.83128 43.24434),0.08109871499092336,0.05698005698005699,119309.0,0.5877866649021191,8.109871499092336,5
